"","group","name1","name2","C.ij.ruzicka","E.ij.ruzicka","ST.ij.ruzicka","NST.ij.ruzicka","MST.ij.ruzicka"
"53","D","D05","D02",0.139611,0.2576295271,0.862831199492323,0.570282703969395,0.467573449162779
"54","D","D06","D02",0.3215873,0.2685125971,0.83496020240849,0.469795066595629,0.774377799348006
"55","D","D07","D02",0.3074013,0.2592844433,0.843472175621899,0.50048460651526,0.788680252544639
"56","D","D08","D02",0.1350722,0.2254768614,0.89547721624857,0.687986461880615,0.53643676294569
"57","D","D09","D02",0.1267717,0.2633808549,0.843558488770921,0.500795804725837,0.406025501403749
"58","D","D10","D02",0.3837352,0.2922696835,0.761644184583536,0.205457433079231,0.663210957819038
"59","D","D11","D02",0.3434,0.2609364866,0.759861638322656,0.199030542009404,0.675077503728187
"60","D","D12","D02",0.22047,0.2908491935,0.90971586276346,0.739323267068381,0.689584364494585
"61","D","D13","D02",0.2089044,0.2823569636,0.90715083790126,0.730075184287842,0.671163902193415
"62","D","D15","D02",0.0498815,0.1593948989,0.884737115528221,0.649263507574461,0.276872188086196
"63","D","D18","D02",0.0458355,0.1884791967,0.850504083205778,0.525837835795479,0.206830677275369
"64","D","D19","D02",0.1272683,0.2892454936,0.814402073856146,0.395673650672206,0.358337708795841
"65","D","D20","D02",0.1485664,0.2646257578,0.86368947878026,0.573377191676175,0.484893222969013
"66","D","D21","D02",0.0828844,0.2174646011,0.853257101831001,0.535763721707007,0.325210183971415
"67","D","D22","D02",0.1076084,0.2917819672,0.793617995507802,0.320737582833143,0.292684169372485
"68","D","D23","D02",0.1430487,0.2923107988,0.825821958844102,0.436847536847435,0.404134086489665
"69","D","D24","D02",0.088773,0.2677040321,0.80363725822435,0.35686158785473,0.266493148290351
"70","D","D25","D02",0.0557642,0.2074979767,0.839305206707901,0.485460785877695,0.225559709796923
"71","D","D26","D02",0.1453776,0.2754736175,0.847773686367219,0.515993511727189,0.447401478899224
"72","D","D27","D02",0.0631586,0.2669418794,0.782478358236517,0.280574117305692,0.18513482315925
"73","D","D28","D02",0.1190445,0.2803620331,0.816883448596439,0.404620136667699,0.346856814459442
"74","D","D29","D02",0.1138182,0.2744698448,0.8187148000557,0.411222992704338,0.339507769691789
"75","D","D30","D02",0.1657627,0.2785352819,0.864819540075707,0.577451577293795,0.514673835924222
"76","D","D31","D02",0.1702429,0.2515720482,0.901984390130557,0.711447787193604,0.610387518920544
"77","D","D32","D02",0.1012303,0.2343545268,0.851881714748506,0.530804824901891,0.367973440607359
"78","D","D33","D02",0.1069253,0.2785508002,0.80782626559682,0.371964867171742,0.31009448091623
"79","D","D34","D02",0.0997506,0.220992554,0.865324037983252,0.579270522006706,0.390585974146678
"80","D","D35","D02",0.0954176,0.2203837573,0.861852101809631,0.566752610926942,0.373148457568432
"81","D","D36","D02",0.1482957,0.2892684589,0.834481569601093,0.468069377348119,0.427803394022551
"82","D","D37","D02",0.2701991,0.2919246233,0.970230889959166,0.957507499595649,0.8980246691618
"83","D","D38","D02",0.1730203,0.2913360261,0.856930313887995,0.549007324010501,0.508918659915761
"84","D","D39","D02",0.1451597,0.2866175528,0.834521310237713,0.468212660441641,0.422649840717339
"85","D","D40","D02",0.1482957,0.2850138087,0.839477024244212,0.486080266344483,0.436788777049217
"86","D","D41","D02",0.214876,0.2927188876,0.900852747336726,0.707367699554074,0.661288502849334
"87","D","D42","D02",0.1319953,0.2801192545,0.829351206854064,0.449572083197909,0.390799488415975
"88","D","D43","D02",0.0886687,0.2649715684,0.80654360450475,0.367340289790976,0.269897534050866
"89","D","D44","D02",0.0857573,0.2889751813,0.777719984748033,0.263418013842241,0.23079894179145
"90","D","D45","D02",0.2271599,0.2912978803,0.917010025359709,0.765622045103212,0.715102717002877
"91","D","D46","D02",0.0742658,0.2548510857,0.804927498951643,0.361513493272362,0.234562801596269
"92","D","D47","D02",0.0512083,0.1819875951,0.862162269020692,0.567870904977803,0.242598206193298
"93","D","D48","D02",0.1493535,0.2539726049,0.877012243158586,0.621411824654627,0.515744003610784
"94","D","D49","D02",0.0991363,0.2734807935,0.80646962076505,0.367073544716009,0.292343799510916
"95","D","D50","D02",0.065639,0.2648194207,0.786827124954916,0.296253401821676,0.195025521611662
"96","D","D51","D02",0.0740515,0.2660597941,0.792636097903933,0.31719739479972,0.220611656873913
"97","D","D52","D02",0.0563529,0.2523905685,0.79225531610281,0.315824502992704,0.17689204817814
"98","D","D53","D02",0.133086,0.2904742207,0.818450018456271,0.410268334452731,0.374987628484827
"99","D","D54","D02",0.0597119,0.2450934369,0.802846024638619,0.354008830438059,0.195596675883975
"100","D","D55","D02",0.1286736,0.2896419497,0.815260561713728,0.39876889036754,0.362179965721062
"101","D","D56","D02",0.1021081,0.2640572776,0.819633992020643,0.414537098352309,0.316943620646656
"102","D","D05","D04",0.2225847,0.2494690283,0.965418318497205,0.940155987755214,0.861378858375923
"103","D","D06","D04",0.1875617,0.251832031,0.920892046817586,0.779618500391949,0.685870169619472
"104","D","D07","D04",0.1588438,0.2498178238,0.891846456341878,0.674895918912328,0.567070347451638
"105","D","D08","D04",0.0489988,0.2295229305,0.810174655405272,0.38043188192454,0.172956949524796
"106","D","D09","D04",0.2236667,0.2511655898,0.964578500239523,0.937128060469946,0.858971526359633
"107","D","D10","D04",0.1323962,0.2493060186,0.865249761930503,0.579002723010073,0.459498656204938
"108","D","D11","D04",0.132296,0.2505828004,0.863678396780469,0.573337236020014,0.455981803212655
"109","D","D12","D04",0.2152512,0.2505999512,0.954955329399675,0.902432147050278,0.820252676089409
"110","D","D13","D04",0.1864599,0.2526446461,0.918645994094206,0.77152045743674,0.677990382295326
"111","D","D15","D04",0.0486761999999999,0.1674096653,0.875191322554949,0.614846576602887,0.254471495290357
"112","D","D18","D04",0.0461136,0.1957422396,0.843137883504786,0.499279331191228,0.19862919308698
"113","D","D19","D04",0.2162769,0.2515464674,0.954997412478974,0.902583875716439,0.821096324722125
"114","D","D20","D04",0.1253712,0.2520175201,0.855199920126115,0.54276846645063,0.425436454511463
"115","D","D21","D04",0.2015079,0.2228205041,0.973308935554904,0.968605255758234,0.880212709539885
"116","D","D22","D04",0.0706124,0.2500027218,0.806980078279504,0.368913976525923,0.227928718812467
"117","D","D23","D04",0.1132849,0.2467676815,0.849463732488598,0.522086897668108,0.389967654612006
"118","D","D24","D04",0.0671618,0.2509189145,0.803012875651962,0.354610404327714,0.214937125243948
"119","D","D25","D04",0.0465951,0.2142549777,0.824146196752293,0.430805651338281,0.179231189233149
"120","D","D26","D04",0.1312819,0.2535101375,0.859300459493131,0.557552778318274,0.444994421547072
"121","D","D27","D04",0.0548934,0.2518620673,0.791591057241585,0.313429547284148,0.172527467146639
"122","D","D28","D04",0.0856997,0.2532522329,0.816742340672971,0.404111378340851,0.276382848717507
"123","D","D29","D04",0.08555,0.2528301116,0.81707024812729,0.405293634047835,0.276471656342415
"124","D","D30","D04",0.1199632,0.2534031714,0.848370009754138,0.518143529111996,0.40162552264781
"125","D","D31","D04",0.072509,0.2464885239,0.812419178299304,0.388524409148243,0.238987605861939
"126","D","D32","D04",0.0479136,0.2373614898,0.801018174611044,0.347418598657254,0.161692886421392
"127","D","D33","D04",0.0637112,0.2535102236,0.797285812240838,0.333961732536658,0.200370758699605
"128","D","D34","D04",0.0495799,0.2256533163,0.814741485054872,0.396897382616764,0.179012664281735
"129","D","D35","D04",0.0489773,0.2252651575,0.814633386248299,0.396507637189185,0.177118131321746
"130","D","D36","D04",0.0863568,0.2516923156,0.819037108140246,0.412385060133252,0.281015427791811
"131","D","D37","D04",0.156303,0.2451771197,0.894661093141258,0.685043966403569,0.57035588399262
"132","D","D38","D04",0.0950072,0.2507432469,0.827914601199037,0.444392465558925,0.313698769843269
"133","D","D39","D04",0.0835955,0.2525701005,0.815611337024207,0.400033595110363,0.269950549923494
"134","D","D40","D04",0.0861492,0.2528130392,0.817624672211263,0.407292585363928,0.278615816787596
"135","D","D41","D04",0.122162,0.248469475,0.856115279812448,0.546068754988932,0.420915908533426
"136","D","D42","D04",0.0777399,0.2532553657,0.809689841618433,0.378683907431229,0.248544417388558
"137","D","D43","D04",0.0532536,0.2515092618,0.790592642549261,0.309829807624705,0.167397033604038
"138","D","D44","D04",0.0541869,0.2518799455,0.79098085499133,0.311229490276359,0.170163608723386
"139","D","D45","D04",0.1405639,0.2436751277,0.880024555985023,0.632272584248153,0.507641813313486
"140","D","D46","D04",0.0456325,0.2479658747,0.787992178379922,0.300453950002315,0.145012103473615
"141","D","D47","D04",0.0329746,0.1896333762,0.837999316046921,0.480752455321898,0.145716396557626
"142","D","D48","D04",0.1066978,0.2479442062,0.84188284076766,0.494754330557859,0.362287340141363
"143","D","D49","D04",0.0856190999999999,0.2525522441,0.817435880277027,0.406611904462218,0.2771233517502
"144","D","D50","D04",0.0448423,0.2515032378,0.783636840492413,0.284750973429077,0.139720182530441
"145","D","D51","D04",0.0522137,0.2525283975,0.788649933534595,0.302825456886864,0.163064160079641
"146","D","D52","D04",0.0398301,0.2472369955,0.78398937990037,0.286022038546702,0.126301386801838
"147","D","D53","D04",0.1345561,0.2506684813,0.865834883924885,0.581112354273498,0.464770698815756
"148","D","D54","D04",0.0442024,0.2438177465,0.791153120179419,0.311850584731673,0.143430358049916
"149","D","D55","D04",0.0832742,0.2514209684,0.816578994067801,0.403522439438621,0.270462574782608
"150","D","D56","D04",0.0732741,0.2513851739,0.807806090344513,0.371892126199052,0.235460442341198
"151","D","D06","D05",0.1516953,0.255783518,0.877298548505036,0.622444085816497,0.520291798101846
"152","D","D07","D05",0.1667731,0.2529044302,0.896629201241583,0.692139892412349,0.5912653697815
"153","D","D08","D05",0.0479136,0.229837906,0.80892038159562,0.375909653624899,0.168633139198631
"154","D","D09","D05",0.2538235,0.2545138659,0.999074795440489,1.06150291482002,0.996364816682032
"155","D","D10","D05",0.1393065,0.2552476274,0.865293362387424,0.579159922513599,0.472251166505549
"156","D","D11","D05",0.1465328,0.2539918431,0.874091185812413,0.610880082626623,0.504280087695514
"157","D","D12","D05",0.1994654,0.2567032321,0.928500489422943,0.80705040098763,0.721470158392069
"158","D","D13","D05",0.2220444,0.2582665253,0.953439341139777,0.896966318968659,0.819718568613805
"159","D","D15","D05",0.0575102,0.1664739602,0.884387332149377,0.648002379196925,0.305521009341478
"160","D","D18","D05",0.0479136,0.1951544076,0.845349321658202,0.507252572857702,0.207547089283381
"161","D","D19","D05",0.2632827,0.2574377942,0.977799886585788,0.984797179473679,0.970103362060698
"162","D","D20","D05",0.1541117,0.2550493518,0.880672599680123,0.63460907689819,0.53213995849145
"163","D","D21","D05",0.2378049,0.2225195941,0.935723334969128,0.833092048578085,0.91732696471435
"164","D","D22","D05",0.074029,0.2561686968,0.803298702875144,0.355640941637459,0.232141555225119
"165","D","D23","D05",0.1250495,0.2525787665,0.854244021233201,0.539322015610418,0.422928614362369
"166","D","D24","D05",0.0700861,0.2564479656,0.799592343334152,0.342277827558268,0.218525067270612
"167","D","D25","D05",0.0502695,0.2139898455,0.827613890993287,0.443308268319081,0.194419208986657
"168","D","D26","D05",0.1732489,0.2575753793,0.898002579857469,0.697091547780649,0.604009434365487
"169","D","D27","D05",0.0570404,0.2561150344,0.788883177603791,0.3036664079793,0.175695316400337
"170","D","D28","D05",0.0959338,0.2578687676,0.820881515535035,0.419034988763347,0.305388992501762
"171","D","D29","D05",0.0880898,0.2573346032,0.814406283425715,0.395688828087603,0.278784453134574
"172","D","D30","D05",0.1482957,0.2582093402,0.870948590725678,0.59954959615215,0.500206269942198
"173","D","D31","D05",0.087396,0.2494975262,0.822374736249239,0.424418729474043,0.288068036360508
"174","D","D32","D05",0.0581555,0.2375753757,0.809501594265295,0.37800518999239,0.198155931887243
"175","D","D33","D05",0.0728914000000001,0.2585807001,0.799711382140129,0.342707016665944,0.225430908871335
"176","D","D34","D05",0.0615701,0.2258428011,0.824949416999608,0.433701626128873,0.224900762177128
"177","D","D35","D05",0.0604258,0.2251212495,0.824712673570645,0.432848058250815,0.221364811990549
"178","D","D36","D05",0.0903278,0.2572265104,0.816528733757061,0.403341228129075,0.28673267013718
"179","D","D37","D05",0.1571399,0.251616856,0.887909089539296,0.660699918450799,0.554517482482557
"180","D","D38","D05",0.1032966,0.2559861373,0.829721246400984,0.450906244286332,0.334812598076513
"181","D","D39","D05",0.0971443,0.2581697394,0.821648753615888,0.421801231457005,0.309170599162358
"182","D","D40","D05",0.1012421,0.2575681801,0.826064304858961,0.437721304599155,0.324700376135326
"183","D","D41","D05",0.1316823,0.2541741264,0.858932017163764,0.556224375926524,0.444994717462965
"184","D","D42","D05",0.0966622,0.2580749067,0.821315230360116,0.420598728228256,0.307624395084652
"185","D","D43","D05",0.0677186,0.2549316052,0.799188308165324,0.340821096770731,0.212291894223417
"186","D","D44","D05",0.0643641,0.2575061341,0.793571373116401,0.32056948787958,0.198354526174378
"187","D","D45","D05",0.148502,0.2492468899,0.881685112707252,0.638259647475207,0.525310476932264
"188","D","D46","D05",0.0549043,0.251466564,0.792018666469438,0.314971273290465,0.172926490813459
"189","D","D47","D05",0.0419904,0.1890288578,0.846516717786544,0.511461567550769,0.18804311680364
"190","D","D48","D05",0.1353367,0.2507660062,0.866503752154162,0.58352392885306,0.467646154003158
"191","D","D49","D05",0.1141457,0.2578351687,0.83779559607037,0.480017952029177,0.37089883917907
"192","D","D50","D05",0.0506685,0.2551378403,0.784617554247384,0.288286893148078,0.15581927988666
"193","D","D51","D05",0.0662054,0.2553984509,0.797393290880029,0.334349241978386,0.206703453345138
"194","D","D52","D05",0.0486547000000001,0.2495564208,0.788823552499813,0.303451432325256,0.153792770295304
"195","D","D53","D05",0.1870932,0.2560855078,0.915128883409512,0.758839671671385,0.668582899049598
"196","D","D54","D05",0.0569312,0.2449360404,0.800645678873058,0.346075581881449,0.186096416021992
"197","D","D55","D05",0.10078,0.2566748012,0.826633303084896,0.439772802334311,0.324566743191835
"198","D","D56","D05",0.0890396,0.2549664489,0.817855036398948,0.408123153171975,0.285612030967686
"199","D","D07","D06",0.2927486,0.2570161239,0.877941427900936,0.624761958816015,0.835718410553184
"200","D","D08","D06",0.1151172,0.2293148005,0.870946072745453,0.599540517686711,0.437219372787292
"201","D","D09","D06",0.1536952,0.2594196521,0.875075206828556,0.61442792652833,0.518445144150883
"202","D","D10","D06",0.2609783,0.2666270154,0.992356495891799,1.03728038532865,0.971332596973587
"203","D","D11","D06",0.2417108,0.2583559496,0.978049074680214,0.985695616038229,0.915036114501055
"204","D","D12","D06",0.3016463,0.2672801149,0.886071252655842,0.654073679506382,0.844512548845854
"205","D","D13","D06",0.238779,0.2668157768,0.963168676639241,0.932045004335284,0.861959724411774
"206","D","D15","D06",0.0533295,0.1646035817,0.882457431915329,0.641044209946529,0.285905161535914
"207","D","D18","D06",0.0446716,0.193288162,0.844434058487113,0.503952632300808,0.195160531802837
"208","D","D19","D06",0.1505038,0.267747355,0.8619846033449,0.567230339304854,0.484531241568755
"209","D","D20","D06",0.1319828,0.2600558518,0.852453324888032,0.532865739775053,0.432634666396813
"210","D","D21","D06",0.1140123,0.221426445,0.878763390281829,0.627725507533616,0.452474569068879
"211","D","D22","D06",0.0957695,0.2670252369,0.81060610441696,0.381987452100282,0.290726607785139
"212","D","D23","D06",0.1348455,0.2644458023,0.850199817142487,0.524740818069806,0.433531628958994
"213","D","D24","D06",0.0831137,0.2616512504,0.80527841849093,0.362778718025718,0.255797244571202
"214","D","D25","D06",0.0529934,0.2123027628,0.831775868510314,0.458314092697406,0.207621562380885
"215","D","D26","D06",0.1314445,0.2657340031,0.845387539310959,0.507390364900806,0.418168322889196
"216","D","D27","D06",0.0601071,0.2615388018,0.78568653747677,0.292141064521643,0.180567238787319
"217","D","D28","D06",0.1026545,0.2669317088,0.816929812652986,0.404787300206466,0.314168450911988
"218","D","D29","D06",0.1022743,0.264897874,0.818849372363964,0.411708187161957,0.316149182699608
"219","D","D30","D06",0.1510733,0.2663914668,0.864160042557267,0.575073788394365,0.490073916126155
"220","D","D31","D06",0.1294086,0.2514977418,0.859762982037268,0.559220382729864,0.442392536175321
"221","D","D32","D06",0.0780578,0.2367969144,0.827820969253821,0.444054879754973,0.272883132018636
"222","D","D33","D06",0.090537,0.2665101771,0.806508701178608,0.367214447404712,0.273981575762525
"223","D","D34","D06",0.0764132,0.2246978655,0.839446963187434,0.485971882544523,0.285471464291386
"224","D","D35","D06",0.0839169,0.2248021627,0.846209080049616,0.510352393406121,0.31588327219245
"225","D","D36","D06",0.1365474,0.2681731648,0.847558783423665,0.515218688745524,0.431556782760034
"226","D","D37","D06",0.2614448,0.2629596996,0.997948833614603,1.05744330965714,0.992199693000422
"227","D","D38","D06",0.1524607,0.267669447,0.864066778968244,0.574737530682245,0.492160115563147
"228","D","D39","D06",0.1241347,0.2681890343,0.835529122685874,0.471846283290761,0.386735264014761
"229","D","D40","D06",0.1284744,0.2676424614,0.840316725750798,0.489107772688881,0.403370924725767
"230","D","D41","D06",0.1962818,0.2661224449,0.913103069085657,0.751535688446463,0.673470116558579
"231","D","D42","D06",0.1102526,0.2674444822,0.823329765054666,0.427862043252615,0.339413423331663
"232","D","D43","D06",0.0770478,0.2604595252,0.801277113592665,0.348352191610847,0.237029683384622
"233","D","D44","D06",0.0755532,0.268330595,0.791467291573728,0.312983315686709,0.222851540927445
"234","D","D45","D06",0.2402206,0.2615320059,0.971950534720999,0.963707602115091,0.892749397220141
"235","D","D46","D06",0.0586154,0.2540448236,0.792402145095639,0.316353888380064,0.18282981734267
"236","D","D47","D06",0.0412481,0.1872157842,0.847752391207778,0.515916732979255,0.18678006001044
"237","D","D48","D06",0.1381405,0.2537732693,0.86583338780857,0.581106960092826,0.471313063974346
"238","D","D49","D06",0.0881361000000001,0.2645887931,0.806492292215977,0.36715528562153,0.268647377249693
"239","D","D50","D06",0.0556226,0.2608310926,0.782704994211001,0.281391243207262,0.166912948824571
"240","D","D51","D06",0.0637664999999999,0.2611337539,0.789190139105255,0.304773143987131,0.192713091485395
"241","D","D52","D06",0.0488052,0.2520939816,0.78628060035652,0.294282931748638,0.152223316530457
"242","D","D53","D06",0.1298202,0.2675337692,0.841741247958181,0.494243823996114,0.408453173911253
"243","D","D54","D06",0.0523544,0.2463424033,0.795294777604624,0.326783145924891,0.169021574632919
"244","D","D55","D06",0.1073806,0.2682207592,0.819811042421888,0.415175445680309,0.328206518706654
"245","D","D56","D06",0.0884718,0.2599049331,0.81192777897601,0.386752690796854,0.276380718208114
"246","D","D08","D07",0.1070092,0.2301062683,0.862151918810362,0.567833587755914,0.40093730515016
"247","D","D09","D07",0.1545024,0.2554458672,0.880610581035357,0.634385471439551,0.532623407560681
"248","D","D10","D07",0.2995796,0.2562996879,0.855531177356536,0.543962799626003,0.805743227086291
"249","D","D11","D07",0.3474693,0.2540050862,0.73101447005534,0.0950233629556049,0.639427126152264
"250","D","D12","D07",0.2413492,0.2577519954,0.978378991493847,0.986885116400633,0.916117008240421
"251","D","D13","D07",0.2555314,0.2590451922,0.995280133775958,1.04782143137131,0.98177975748572
"252","D","D15","D07",0.0520514,0.1660456889,0.879746339727702,0.631269487936491,0.275779690102526
"253","D","D18","D07",0.047195,0.1951022341,0.844766521901123,0.505151314317338,0.204348023922108
"254","D","D19","D07",0.163509,0.2586215718,0.886295761938861,0.654883137716692,0.560345112475499
"255","D","D20","D07",0.2013809,0.2562251743,0.93132611741943,0.817238076750005,0.731978394518866
"256","D","D21","D07",0.1037012,0.2228164145,0.867103231087669,0.585685323420402,0.403559341844039
"257","D","D22","D07",0.0985226,0.2573216125,0.823845819651164,0.429722655092297,0.315431849515414
"258","D","D23","D07",0.1477161,0.2545131683,0.874693082551483,0.613050194484128,0.507660376531815
"259","D","D24","D07",0.0876387,0.2566831574,0.814717637190442,0.396811400204803,0.278167041864672
"260","D","D25","D07",0.0562438,0.2135602203,0.833308199405736,0.46383884342278,0.219462312034974
"261","D","D26","D07",0.1535261,0.2597220457,0.874543154018098,0.612509633841483,0.516957270054715
"262","D","D27","D07",0.0675626,0.2565112184,0.797360532299541,0.33423113237696,0.210017133112417
"263","D","D28","D07",0.1173214,0.259016562,0.839471397629896,0.486059979837425,0.380238077709857
"264","D","D29","D07",0.1077043,0.259002308,0.830439608753018,0.453496267718827,0.345332508593003
"265","D","D30","D07",0.1612903,0.2597604582,0.882593276076335,0.641533990012505,0.548019260755734
"266","D","D31","D07",0.1489147,0.2493435425,0.881999086930534,0.639391667538895,0.526753683346479
"267","D","D32","D07",0.087951,0.2372869408,0.836263248136887,0.474493139873837,0.309963071245796
"268","D","D33","D07",0.0982866999999999,0.2593318832,0.821400900707575,0.42090760884646,0.31131067615513
"269","D","D34","D07",0.0882403,0.2261093159,0.848787991068261,0.519650542104616,0.331243790951917
"270","D","D35","D07",0.0834807,0.2250896298,0.845492691970589,0.507769488126931,0.313574294085889
"271","D","D36","D07",0.1362445,0.2588297122,0.858078805634233,0.553148159796735,0.451681210941876
"272","D","D37","D07",0.2612426,0.2530990768,0.96882773636459,0.952448491869183,0.958264526569526
"273","D","D38","D07",0.1519935,0.2576010297,0.875463773331926,0.61582888573222,0.516553847579306
"274","D","D39","D07",0.1534221,0.2595533359,0.874635002992637,0.61284079122415,0.516997165254452
"275","D","D40","D07",0.15432,0.2594668789,0.875665879647148,0.616557571040962,0.520809280629721
"276","D","D41","D07",0.221213,0.2558827292,0.95548239865329,0.904332471745115,0.826023422972348
"277","D","D42","D07",0.1284121,0.2595015336,0.849597001518722,0.522567393214502,0.420415762501383
"278","D","D43","D07",0.0854003,0.2566438734,0.812766641624746,0.389777172676675,0.270454595721301
"279","D","D44","D07",0.0802319,0.2593739331,0.805231304390748,0.362608850238068,0.249081458258336
"280","D","D45","D07",0.22769,0.2513967184,0.96930414160117,0.954166149709427,0.877898730762312
"281","D","D46","D07",0.0715991,0.2515790311,0.806139857145765,0.365884596688994,0.22942646687761
"282","D","D47","D07",0.0481069,0.1888771957,0.852115436386712,0.531647497848102,0.217033252398674
"283","D","D48","D07",0.182169,0.2502657706,0.916734911491494,0.764630134317153,0.66729334055999
"284","D","D49","D07",0.111652,0.2584399832,0.834762972168565,0.46908396175897,0.360636749060757
"285","D","D50","D07",0.0621542,0.2559012398,0.793412691297439,0.319997367656048,0.192706886203368
"286","D","D51","D07",0.0740177,0.2562794839,0.803169257230943,0.355174231138548,0.231968397260155
"287","D","D52","D07",0.055481,0.2500359921,0.79401685715163,0.322175660706952,0.17618603178542
"288","D","D53","D07",0.1530191,0.2581074308,0.875925973301169,0.617495327114412,0.519293085385936
"289","D","D54","D07",0.0579039,0.2452012522,0.801190820978879,0.348041067439148,0.189199984757985
"290","D","D55","D07",0.1268586,0.2589719283,0.848691943481319,0.519304246812124,0.415735684126345
"291","D","D56","D07",0.1056215,0.2559859246,0.831878310357416,0.458683442209821,0.343238539754525
"292","D","D09","D08",0.0485688,0.2298383521,0.809476973111666,0.377916419520698,0.171056417923499
"293","D","D10","D08",0.1404494,0.2215320238,0.905668585653945,0.724730989895491,0.574186103083599
"294","D","D11","D08",0.1210308,0.229402874,0.87670549320727,0.620305851381425,0.46254157743146
"295","D","D12","D08",0.0800152,0.2236001828,0.843926787920844,0.502123690890485,0.301998727707855
"296","D","D13","D08",0.072689,0.2271944302,0.833383373862706,0.464109881575776,0.266634195254608
"297","D","D15","D08",0.0302701,0.1703524057,0.855545027847445,0.54401273695346,0.152022705174189
"298","D","D18","D08",0.0226291,0.197152553,0.82143579985858,0.421033436179448,0.0942841093139674
"299","D","D19","D08",0.0543933,0.2245474681,0.820058203796568,0.416066574997174,0.198646959923428
"300","D","D20","D08",0.0740515,0.2297037086,0.831899712996997,0.458760608472608,0.268186447543482
"301","D","D21","D08",0.0340186,0.2191511792,0.808347677087778,0.373844793055569,0.125478933712159
"302","D","D22","D08",0.0963214,0.2221025141,0.860812113842244,0.563002980677782,0.373316926547318
"303","D","D23","D08",0.0775128,0.2189762514,0.846649957419463,0.511941957106849,0.299695553284384
"304","D","D24","D08",0.0645967,0.2290767419,0.824161362377062,0.430860330322238,0.232402922424585
"305","D","D25","D08",0.0319223,0.2125418096,0.813424573668002,0.392149317325122,0.122170707574525
"306","D","D26","D08",0.0523219,0.2287264342,0.813856061251178,0.393705026568643,0.186172165015013
"307","D","D27","D08",0.038458,0.2290737122,0.801760388833769,0.350094618946107,0.134603402274498
"308","D","D28","D08",0.0811336,0.2278041084,0.840378853334935,0.489331770923566,0.299305232964514
"309","D","D29","D08",0.0763452999999999,0.2285516683,0.835212912033036,0.470706199880017,0.278994158333325
"310","D","D30","D08",0.066072,0.2285209868,0.826058339829195,0.437699797950278,0.238837261266345
"311","D","D31","D08",0.1248763,0.2293032631,0.880671768916783,0.634606081618005,0.479605176699218
"312","D","D32","D08",0.1120628,0.2258842023,0.871813679728702,0.602668635983068,0.432513124131397
"313","D","D33","D08",0.1113984,0.228092955,0.868676181766947,0.591356526965461,0.42425307159069
"314","D","D34","D08",0.1053587,0.2211583619,0.870563026880159,0.598159462897267,0.414731724327167
"315","D","D35","D08",0.1126191,0.2210238587,0.877837399137169,0.624386887746314,0.447287720061729
"316","D","D36","D08",0.147137,0.2249686696,0.908740712634972,0.735807406756611,0.594346681574419
"317","D","D37","D08",0.1304944,0.2173402193,0.900120460063742,0.704727470439925,0.54044612516751
"318","D","D38","D08",0.1678919,0.2234168239,0.933271982450357,0.824253806363765,0.701329486361735
"319","D","D39","D08",0.1366737,0.225834523,0.896724074084156,0.692481952216396,0.542692035992016
"320","D","D40","D08",0.1417094,0.2267455849,0.900923783972468,0.707623818977114,0.563051178830111
"321","D","D41","D08",0.1816775,0.2206279878,0.952402032450531,0.893226348737381,0.784261425650964
"322","D","D42","D08",0.1152387,0.2281966852,0.872329423540564,0.604528127302604,0.440523965773031
"323","D","D43","D08",0.1064106,0.2297741691,0.861946024538787,0.567091245139426,0.399175390332364
"324","D","D44","D08",0.1090131,0.2253123325,0.869471445090831,0.594223813423378,0.420677272917723
"325","D","D45","D08",0.1222113,0.2155489589,0.893667281317246,0.68146082218061,0.506688785576159
"326","D","D46","D08",0.0869108,0.2297231925,0.843594259465559,0.500924774370542,0.319155637563932
"327","D","D47","D08",0.064021,0.191810686,0.86346949450789,0.572584048190015,0.288201776765918
"328","D","D48","D08",0.0811451,0.2290901509,0.838989756815793,0.484323445355849,0.297175183866856
"329","D","D49","D08",0.075056,0.229046194,0.833514035444308,0.464580976082771,0.273133678197281
"330","D","D50","D08",0.0768777,0.2290661134,0.835137323191087,0.470433667680457,0.280283432752771
"331","D","D51","D08",0.0757228,0.2294881716,0.833637169022453,0.465024928708937,0.275070127503048
"332","D","D52","D08",0.06504,0.2301385721,0.823416432681612,0.428174519517543,0.232707643455532
"333","D","D53","D08",0.0799012,0.2231323389,0.844330696986019,0.503579967016927,0.302345398334456
"334","D","D54","D08",0.0592511,0.2291144037,0.819438211726849,0.413831221231782,0.211914286674106
"335","D","D55","D08",0.0932404,0.2240491212,0.85574046174973,0.544717365174842,0.356125400190722
"336","D","D56","D08",0.0871995,0.2300103915,0.843546435940822,0.500752348784284,0.319797844615301
"337","D","D10","D09",0.1342542,0.2610776995,0.853509541137826,0.536673880372905,0.438900912859568
"338","D","D11","D09",0.1345813,0.256372667,0.859268852175253,0.557438819542859,0.451068050773343
"339","D","D12","D09",0.2029771,0.2624114208,0.925429594557446,0.79597842646412,0.715826372132681
"340","D","D13","D09",0.2007041,0.2627884656,0.922326180329462,0.78478920482902,0.704424547351452
"341","D","D15","D09",0.0661831000000001,0.165553856,0.893586466468962,0.681169447848202,0.357227091520973
"342","D","D18","D09",0.0430421,0.1940424942,0.842207902562903,0.495926326367919,0.186816794498319
