site1,site2,comm_sim,site_dis,group
P24,P07,0.28026038,1303559.349,P
P24,P08,0.291754633,1218600.57,P
P24,P09,0.184631324,1144857.42,P
P24,P10,0.233423254,1274350.88,P
P24,P11,0.269059348,1316651.369,P
P24,P12,0.214168426,1544378.679,P
P24,P13,0.217511142,1559511.835,P
P24,P15,0.122859489,1786666.004,P
P24,P18,0.069180546,2399096.793,P
P24,P19,0.157596372,2593517.714,P
P24,P20,0.221068887,2734645.354,P
P24,P21,0.136093518,2785923.828,P
P24,P22,0.209672375,309229.2155,P
P24,P23,0.264719681,155508.0245,P
P25,P01,0.109547267,1480529.034,P
P25,P02,0.211138478,1529613.333,P
P25,P04,0.08757526,1514103.865,P
P25,P05,0.125674408,1503371.88,P
P25,P06,0.159863946,1368863.829,P
P25,P07,0.171201814,1402681.57,P
P25,P08,0.091035265,1317743.658,P
P25,P09,0.163187114,1233591.554,P
P25,P10,0.133591368,1352558.528,P
P25,P11,0.270955509,1404628.028,P
P25,P12,0.17575651,1629363.716,P
P25,P13,0.264993354,1631382.408,P
P25,P15,0.132828994,1874087.846,P
P25,P18,0.052056455,2482934.194,P
P25,P19,0.132281648,2682232.219,P
P25,P20,0.15190789,2819118.741,P
P25,P21,0.151868793,2875447.425,P
P25,P22,0.211314411,429437.2974,P
P25,P23,0.208734068,268540.1863,P
P25,P24,0.153843146,134297.2221,P
P26,P01,0.242122136,1469349.032,P
P26,P02,0.359586363,1507054.386,P
P26,P04,0.212389554,1479511.748,P
P26,P05,0.262510751,1463500.577,P
P26,P06,0.41563062,1331000.573,P
P26,P07,0.39187974,1346715.483,P
P26,P08,0.234478849,1262872.992,P
P26,P09,0.379935882,1162257.925,P
P26,P10,0.372722652,1263927.937,P
P26,P11,0.420615373,1329866.731,P
P26,P12,0.434826804,1547832.013,P
P26,P13,0.431308155,1531549.422,P
P26,P15,0.202048636,1794506.352,P
P26,P18,0.07565095,2395131.637,P
P26,P19,0.279322074,2601119.887,P
P26,P20,0.381675659,2731210.638,P
P26,P21,0.31382438,2795042.198,P
P26,P22,0.274630542,454267.077,P
P26,P23,0.318652748,307762.2008,P
P26,P24,0.23717648,253747.2227,P
P26,P25,0.185022285,176528.1504,P
P27,P01,0.135213856,1571444.204,P
P27,P02,0.254769724,1601056.698,P
P27,P04,0.116154508,1564970.112,P
P27,P05,0.154273204,1545075.975,P
P27,P06,0.226444601,1415465.694,P
P27,P07,0.216338259,1416537.189,P
P27,P08,0.120161858,1334643.347,P
P27,P09,0.260145437,1221169.13,P
P27,P10,0.195715068,1304683.301,P
P27,P11,0.294862773,1383242.333,P
P27,P12,0.264055047,1592349.165,P
P27,P13,0.288587849,1557339.459,P
P27,P15,0.158573774,1838867.456,P
P27,P18,0.064078505,2428003.193,P
P27,P19,0.168269607,2639865.398,P
P27,P20,0.205371804,2762711.014,P
P27,P21,0.220404254,2833822.118,P
P27,P22,0.204550786,593451.3011,P
P27,P23,0.23185941,457694.797,P
P27,P24,0.241828915,410286.3233,P
P27,P25,0.237528345,315567.1411,P
P27,P26,0.279087497,157558.4242,P
P28,P01,0.201638127,985227.9592,P
P28,P02,0.373191805,1004361.367,P
P28,P04,0.149210259,962001.4336,P
P28,P05,0.207326609,940525.5587,P
P28,P06,0.297228087,812489.3236,P
P28,P07,0.299612949,811606.5411,P
P28,P08,0.198745015,729270.0997,P
P28,P09,0.26423098,621536.8033,P
P28,P10,0.259265775,726460.6456,P
P28,P11,0.358667605,788687.7166,P
P28,P12,0.294862773,1007800.171,P
P28,P13,0.320021112,1003241.603,P
P28,P15,0.182891547,1254174.88,P
P28,P18,0.070881226,1858280.51,P
P28,P19,0.223707874,2061630.838,P
P28,P20,0.279771679,2194567.605,P
P28,P21,0.220130581,2255412.077,P
P28,P22,0.257506451,357711.5438,P
P28,P23,0.426440691,423460.6176,P
P28,P24,0.288060052,562969.8566,P
P28,P25,0.257584643,628147.0193,P
P28,P26,0.307099851,541179.0959,P
P28,P27,0.249491751,605539.1035,P
P29,P01,0.19569552,1135839.847,P
P29,P02,0.3852725,1157362.988,P
P29,P04,0.146336696,1115930.394,P
P29,P05,0.195285011,1094448.537,P
P29,P06,0.266713582,966407.1754,P
P29,P07,0.313648448,964003.1236,P
P29,P08,0.200406599,882189.1928,P
P29,P09,0.21182266,770239.7714,P
P29,P10,0.242395809,864527.9709,P
P29,P11,0.310540308,934832.141,P
P29,P12,0.246676832,1149575.354,P
P29,P13,0.250390961,1132154.228,P
P29,P15,0.16703808,1396412.245,P
P29,P18,0.074478067,1995289.019,P
P29,P19,0.203983892,2202058.032,P
P29,P20,0.256098991,2331326.676,P
P29,P21,0.161799202,2396037.309,P
P29,P22,0.301196341,354506.333,P
P29,P23,0.304636797,356901.2223,P
P29,P24,0.299261084,470349.7066,P
P29,P25,0.166881695,509957.3951,P
P29,P26,0.283857221,399937.1238,P
P29,P27,0.232230823,452534.6398,P
P29,P28,0.326804285,153958.515,P
P30,P01,0.328407225,1334692.453,P
P30,P02,0.420615373,1378452.415,P
P30,P04,0.188638674,1357921.38,P
P30,P05,0.270329971,1345222.55,P
P30,P06,0.414965986,1211202.798,P
P30,P07,0.425189616,1239398.231,P
P30,P08,0.317792634,1154616.967,P
P30,P09,0.335737743,1066806.426,P
P30,P10,0.367620611,1184066.831,P
P30,P11,0.42104543,1237496.319,P
P30,P12,0.392544374,1461524.951,P
P30,P13,0.3807569,1462829.363,P
P30,P15,0.196927047,1706585.258,P
P30,P18,0.080987567,2314742.057,P
P30,P19,0.271698335,2514773.088,P
P30,P20,0.379075768,2650963.997,P
P30,P21,0.258659786,2708119.697,P
P30,P22,0.271287825,300025.319,P
P30,P23,0.366037219,149494.5439,P
P30,P24,0.338845883,141221.7348,P
P30,P25,0.181523184,168618.9,P
P30,P26,0.400383142,158268.8986,P
P30,P27,0.238114786,310127.6731,P
P30,P28,0.356556416,459588.986,P
P30,P29,0.327644851,346210.7062,P
P31,P01,0.260751427,490820.0951,P
P31,P02,0.246227227,572486.7784,P
P31,P04,0.129193057,607280.996,P
P31,P05,0.160939088,622332.3671,P
P31,P06,0.253460005,509658.3387,P
P31,P07,0.288998358,630199.0494,P
P31,P08,0.369594964,569013.1638,P
P31,P09,0.148271952,622633.8386,P
P31,P10,0.343713347,797417.2591,P
P31,P11,0.197513488,741869.7467,P
P31,P12,0.190808507,944057.4113,P
P31,P13,0.174290406,1062173.745,P
P31,P15,0.091738994,1132354.541,P
P31,P18,0.05180233,1723704.478,P
P31,P19,0.142603018,1876785.165,P
P31,P20,0.260340918,2040153.377,P
P31,P21,0.098737196,2057340.192,P
P31,P22,0.131108765,612271.5469,P
P31,P23,0.214793964,772283.0659,P
P31,P24,0.264348268,908856.5951,P
P31,P25,0.082746892,1037310.337,P
P31,P26,0.243568692,1060666.397,P
P31,P27,0.106224099,1186773.463,P
P31,P28,0.214148878,682133.36,P
P31,P29,0.198236766,805903.772,P
P31,P30,0.314195793,910943.0468,P
P32,P01,0.194600829,386544.1925,P
P32,P02,0.192157323,465226.9601,P
P32,P04,0.070392525,499484.8604,P
P32,P05,0.088083509,515456.3398,P
P32,P06,0.147861443,406378.7587,P
P32,P07,0.194522637,532880.9553,P
P32,P08,0.302994761,477591.4274,P
P32,P09,0.089471421,548801.0432,P
P32,P10,0.188130425,720209.2601,P
P32,P11,0.130717804,653544.8098,P
P32,P12,0.104601611,847465.1951,P
P32,P13,0.095941825,974068.0123,P
P32,P15,0.057256236,1029054.598,P
P32,P18,0.035890218,1617154.013,P
P32,P19,0.079814684,1768987.557,P
P32,P20,0.143560873,1932677.042,P
P32,P21,0.060853077,1949346.446,P
P32,P22,0.112655407,688570.9346,P
P32,P23,0.147177262,849758.9077,P
P32,P24,0.235143483,992002.8331,P
P32,P25,0.055594652,1117386.546,P
P32,P26,0.143599969,1127921.322,P
P32,P27,0.078407225,1246472.645,P
P32,P28,0.176245211,708739.8518,P
P32,P29,0.191707718,843824.426,P
P32,P30,0.224685276,982876.2819,P
P32,P31,0.396571272,108039.209,P
P33,P01,0.282019704,436992.26,P
P33,P02,0.280925014,506443.0894,P
P33,P04,0.129779498,527945.272,P
P33,P05,0.169149269,538076.7394,P
P33,P06,0.245034796,418423.3815,P
P33,P07,0.274728282,532372.7174,P
P33,P08,0.400539526,468454.7122,P
P33,P09,0.159062476,520195.4807,P
P33,P10,0.270720932,694821.7839,P
P33,P11,0.222124482,640099.5358,P
P33,P12,0.199233716,845100.8041,P
P33,P13,0.185999687,960145.5412,P
P33,P15,0.108550317,1038995.232,P
P33,P18,0.066658847,1636038.531,P
P33,P19,0.154918289,1794697.665,P
P33,P20,0.233618735,1955865.158,P
P33,P21,0.108511221,1977517.795,P
P33,P22,0.170204864,623888.9109,P
P33,P23,0.228262569,785049.2116,P
P33,P24,0.349186801,929551.9006,P
P33,P25,0.10430839,1053269.574,P
P33,P26,0.231136133,1059436.83,P
P33,P27,0.13927985,1176323.869,P
P33,P28,0.244741575,637358.1325,P
P33,P29,0.282039252,772091.7275,P
P33,P30,0.344143404,915899.9918,P
P33,P31,0.397118618,102660.7806,P
P33,P32,0.463601533,71732.84153,P
P34,P01,0.221929001,429172.9362,P
P34,P02,0.213366956,486765.3009,P
P34,P04,0.079150051,495523.7769,P
P34,P05,0.11161936,500510.0266,P
P34,P06,0.168367347,374442.9089,P
P34,P07,0.200660724,478573.2946,P
P34,P08,0.289506607,410493.8337,P
P34,P09,0.114492924,454709.8861,P
P34,P10,0.197122527,629798.5172,P
P34,P11,0.159766205,579200.7975,P
P34,P12,0.130580968,788741.7537,P
P34,P13,0.126045821,898351.1395,P
P34,P15,0.068985065,989257.466,P
P34,P18,0.037199937,1591383.488,P
P34,P19,0.102588162,1755090.734,P
P34,P20,0.164614122,1914111.899,P
P34,P21,0.079716944,1939757.554,P
P34,P22,0.126436782,623052.5739,P
P34,P23,0.193369302,783083.7931,P
P34,P24,0.242258973,931648.4289,P
P34,P25,0.078563609,1051539.89,P
P34,P26,0.161896943,1046513.771,P
P34,P27,0.092501368,1156985.961,P
P34,P28,0.209125029,599736.646,P
P34,P29,0.211959496,740226.1344,P
P34,P30,0.252423958,907813.3189,P
P34,P31,0.392290249,168134.0205,P
P34,P32,0.46973962,120511.7602,P
P34,P33,0.440867151,66853.58203,P
P35,P01,0.269489405,364720.187,P
P35,P02,0.253401361,417276.6446,P
P35,P04,0.104367034,424139.5655,P
P35,P05,0.137149113,429501.8799,P
P35,P06,0.224372508,304903.1933,P
P35,P07,0.258307921,415366.2094,P
P35,P08,0.382047072,352168.3752,P
P35,P09,0.146414888,414518.9824,P
P35,P10,0.250430057,586705.2876,P
P35,P11,0.195891,525359.6211,P
P35,P12,0.170517632,728164.9277,P
P35,P13,0.160039878,845883.869,P
P35,P15,0.087907577,923046.967,P
P35,P18,0.048811479,1522678.646,P
P35,P19,0.123074517,1684800.255,P
P35,P20,0.209359606,1844415.867,P
P35,P21,0.10110251,1869087.889,P
P35,P22,0.145144265,689196.9658,P
P35,P23,0.208225819,848367.4291,P
P35,P24,0.291656893,998278.2775,P
P35,P25,0.087927125,1116482.581,P
P35,P26,0.211900852,1105734.447,P
P35,P27,0.112068966,1211842.066,P
P35,P28,0.222437251,641123.5034,P
P35,P29,0.230217374,786307.7213,P
P35,P30,0.323813433,969987.5231,P
P35,P31,0.448823207,216872.6414,P
P35,P32,0.498807569,134470.5474,P
P35,P33,0.501231527,117023.4773,P
P35,P34,0.520408163,71384.24624,P
P36,P01,0.25461334,323488.3707,P
P36,P02,0.2149308,369091.8784,P
P36,P04,0.112909532,372009.1667,P
P36,P05,0.130190007,376804.8342,P
P36,P06,0.225134882,252569.0574,P
P36,P07,0.242904058,366920.1462,P
P36,P08,0.430428493,307793.0103,P
P36,P09,0.133434983,383982.7882,P
P36,P10,0.26823833,552419.4065,P
P36,P11,0.174564079,483344.0198,P
P36,P12,0.169677066,680850.4076,P
P36,P13,0.151536477,803917.2261,P
P36,P15,0.082981468,872130.3619,P
P36,P18,0.045937915,1470479.894,P
P36,P19,0.121667058,1632111.397,P
P36,P20,0.214950348,1791863.501,P
P36,P21,0.089393229,1816362.063,P
P36,P22,0.123465478,735720.9888,P
P36,P23,0.189283759,893971.9759,P
P36,P24,0.275568848,1044949.638,P
P36,P25,0.071193995,1161579.117,P
P36,P26,0.214266166,1146023.38,P
P36,P27,0.100613809,1248497.35,P
P36,P28,0.19047619,668994.6284,P
P36,P29,0.198373602,817016.7505,P
P36,P30,0.307569005,1012846.975,P
P36,P31,0.441434045,263288.706,P
P36,P32,0.409824849,170235.9333,P
P36,P33,0.445656423,166867.1125,P
P36,P34,0.417155368,123805.005,P
P36,P35,0.539936664,52725.96946,P
P37,P01,0.287219485,248081.766,P
P37,P02,0.249374462,268949.8866,P
P37,P04,0.180272109,258300.6569,P
P37,P05,0.256548596,261178.5859,P
P37,P06,0.28327078,138958.1474,P
P37,P07,0.293572601,266794.5894,P
P37,P08,0.293435765,224092.2927,P
P37,P09,0.172707014,337470.0724,P
P37,P10,0.293259833,489448.3572,P
P37,P11,0.22695285,400679.7109,P
P37,P12,0.243099539,580689.1999,P
P37,P13,0.222808664,717313.9582,P
P37,P15,0.110602862,761489.5913,P
P37,P18,0.056747987,1356197.355,P
P37,P19,0.250175932,1516537.806,P
P37,P20,0.341328485,1676652.11,P
P37,P21,0.113202752,1700670.287,P
P37,P22,0.143052623,840660.1311,P
P37,P23,0.235221675,996813.0923,P
P37,P24,0.25070373,1149483.812,P
P37,P25,0.095296739,1262927.47,P
P37,P26,0.251837517,1238104.939,P
P37,P27,0.124286496,1333152.006,P
P37,P28,0.227637032,740222.414,P
P37,P29,0.207443897,892148.8413,P
P37,P30,0.339002268,1110232.111,P
P37,P31,0.369634061,370866.4861,P
P37,P32,0.261064196,268728.1626,P
P37,P33,0.318887325,279843.115,P
P37,P34,0.295077801,239331.9738,P
P37,P35,0.353995621,168421.7015,P
P37,P36,0.331613105,115696.463,P
P38,P01,0.296446165,310266.7309,P
P38,P02,0.254261475,324758.9445,P
P38,P04,0.152044726,300409.8331,P
P38,P05,0.179900696,294883.2,P
P38,P06,0.278931113,161863.9547,P
P38,P07,0.283700837,261950.8041,P
P38,P08,0.480041442,201911.2205,P
P38,P09,0.169227461,292035.9344,P
P38,P10,0.321799984,453727.8716,P
P38,P11,0.219817812,378217.1259,P
P38,P12,0.220501994,575161.8868,P
P38,P13,0.200484792,698529.6041,P
P38,P15,0.1177379,770954.365,P
P38,P18,0.066873876,1373986.982,P
P38,P19,0.169305653,1540912.631,P
P38,P20,0.267124091,1698215.967,P
P38,P21,0.114043318,1727108.836,P
P38,P22,0.152279303,795437.2416,P
P38,P23,0.228418954,949521.8385,P
P38,P24,0.32805536,1103248.474,P
P38,P25,0.100848385,1214139.473,P
P38,P26,0.257721479,1184231.874,P
P38,P27,0.13136289,1276341.94,P
P38,P28,0.229552741,680679.2553,P
P38,P29,0.22855579,833192.2813,P
P38,P30,0.358276644,1059191.71,P
P38,P31,0.42765267,368936.3123,P
P38,P32,0.35921495,275680.9837,P
P38,P33,0.472828212,270422.6115,P
P38,P34,0.364004222,218332.3479,P
P38,P35,0.474919853,153417.7916,P
P38,P36,0.568085855,106140.6271,P
P38,P37,0.345120807,62511.51413,P
P39,P01,0.216201423,325121.3036,P
P39,P02,0.195910548,337312.835,P
P39,P04,0.088005317,309370.1099,P
P39,P05,0.108706701,301763.7423,P
P39,P06,0.180917194,167633.4327,P
P39,P07,0.220521542,259492.8387,P
P39,P08,0.401438736,195626.2621,P
P39,P09,0.109488623,279285.0045,P
P39,P10,0.242200328,442871.1875,P
P39,P11,0.148311049,370704.8616,P
P39,P12,0.135331144,571297.0978,P
P39,P13,0.123094065,691296.9119,P
P39,P15,0.067421221,770539.5128,P
P39,P18,0.040190789,1375343.746,P
P39,P19,0.099870983,1543939.717,P
P39,P20,0.181229963,1700469.939,P
P39,P21,0.075905075,1730643.017,P
P39,P22,0.111482524,787342.9414,P
P39,P23,0.159394792,940688.6712,P
P39,P24,0.239659082,1094702.676,P
P39,P25,0.063081554,1204742.997,P
P39,P26,0.177203065,1173115.592,P
P39,P27,0.085815936,1264133.525,P
P39,P28,0.178864649,667434.9353,P
P39,P29,0.173293455,820176.7223,P
P39,P30,0.251954805,1049082.815,P
P39,P31,0.439967941,373586.16,P
P39,P32,0.467452498,282870.6444,P
P39,P33,0.403940887,273812.6158,P
P39,P34,0.395476581,219171.4493,P
P39,P35,0.480119634,156974.1379,P
P39,P36,0.479611385,112643.4049,P
P39,P37,0.304128548,77795.9837,P
P39,P38,0.447845805,15610.27687,P
P40,P01,0.215263117,355162.9164,P
P40,P02,0.192997889,351734.8795,P
P40,P04,0.091113457,307046.7283,P
P40,P05,0.107396982,291121.5584,P
P40,P06,0.1798616,157943.4778,P
P40,P07,0.218957698,219074.6006,P
P40,P08,0.421436391,146981.2143,P
P40,P09,0.107827039,224406.866,P
P40,P10,0.25480882,387462.4603,P
P40,P11,0.146903589,318575.7483,P
P40,P12,0.132457581,525429.4166,P
P40,P13,0.121588865,639153.794,P
P40,P15,0.069493315,732556.76,P
P40,P18,0.041441864,1341522.421,P
P40,P19,0.098834936,1514994.919,P
P40,P20,0.17755493,1669076.474,P
P40,P21,0.072953319,1703188.687,P
P40,P22,0.110250997,801656.0965,P
P40,P23,0.152787552,951593.8014,P
P40,P24,0.232934553,1106536.823,P
P40,P25,0.063374775,1212789.892,P
P40,P26,0.176167019,1173080.687,P
P40,P27,0.086402377,1258110.411,P
P40,P28,0.170576276,656288.7471,P
P40,P29,0.176929392,810043.3334,P
P40,P30,0.245973102,1054133.78,P
P40,P31,0.415317851,423478.2599,P
P40,P32,0.439029635,336230.8269,P
P40,P33,0.398350145,322173.7828,P
P40,P34,0.376299945,263515.3691,P
P40,P35,0.453553835,206796.59,P
P40,P36,0.456955196,166313.2874,P
P40,P37,0.298166393,119054.4682,P
P40,P38,0.438462741,67629.84929,P
P40,P39,0.573793885,55489.21812,P
P41,P01,0.294237235,401931.2907,P
P41,P02,0.295937915,388876.8141,P
P41,P04,0.130620064,332230.2788,P
P41,P05,0.172276957,309381.65,P
P41,P06,0.286300727,183920.8747,P
P41,P07,0.33036203,205329.6109,P
P41,P08,0.429040582,123070.5645,P
P41,P09,0.181444992,171216.4416,P
P41,P10,0.319786535,338272.4114,P
P41,P11,0.245855814,280499.274,P
P41,P12,0.218703573,497240.9181,P
P41,P13,0.20371022,599228.5226,P
P41,P15,0.108276644,714576.2375,P
P41,P18,0.055985613,1327265.476,P
P41,P19,0.160078974,1506270.976,P
P41,P20,0.269020252,1657337.646,P
P41,P21,0.125830792,1695959.877,P
P41,P22,0.159257956,800180.0014,P
P41,P23,0.235495348,946121.3283,P
P41,P24,0.304617249,1101549.439,P
P41,P25,0.104288842,1203823.306,P
P41,P26,0.261591993,1156436.378,P
P41,P27,0.132125264,1235760.223,P
P41,P28,0.254261475,631168.6448,P
P41,P29,0.229904606,785106.9281,P
P41,P30,0.37414966,1042620.622,P
P41,P31,0.488720776,463830.8947,P
P41,P32,0.427085777,382166.2381,P
P41,P33,0.43947924,361400.344,P
P41,P34,0.410645868,299130.0258,P
P41,P35,0.51182657,249494.3216,P
P41,P36,0.485495348,214301.1674,P
P41,P37,0.39960122,172750.3097,P
P41,P38,0.478731723,121529.0585,P
P41,P39,0.531941512,108231.0959,P
P41,P40,0.50891391,54471.59797,P
P42,P01,0.281491907,460120.2414,P
P42,P02,0.272187036,444582.3059,P
P42,P04,0.136816796,382669.1157,P
P42,P05,0.170302604,356083.3275,P
P42,P06,0.252775823,236948.0324,P
P42,P07,0.276038001,230442.5234,P
P42,P08,0.417878646,145587.2164,P
P42,P09,0.167272656,132045.5163,P
P42,P10,0.282840722,306857.1817,P
P42,P11,0.222984596,271585.0707,P
P42,P12,0.203358355,497841.395,P
P42,P13,0.191101728,582233.8109,P
P42,P15,0.110641958,725496.0044,P
P42,P18,0.065173196,1340279.697,P
P42,P19,0.162991633,1524828.413,P
P42,P20,0.245777621,1672573.526,P
P42,P21,0.115470326,1715813.503,P
P42,P22,0.159023379,776989.3454,P
P42,P23,0.225760419,918459.2111,P
P42,P24,0.32084213,1073938.89,P
P42,P25,0.103702401,1172250.78,P
P42,P26,0.235808116,1118058.942,P
P42,P27,0.129935882,1192497.678,P
P42,P28,0.24208304,586995.3034,P
P42,P29,0.249354914,740557.5855,P
P42,P30,0.340546563,1009029.81,P
P42,P31,0.418425991,490723.7971,P
P42,P32,0.394557823,417538.2989,P
P42,P33,0.491613887,388221.0012,P
P42,P34,0.391039174,322956.187,P
P42,P35,0.462350457,283093.1521,P
P42,P36,0.439635624,255454.33,P
P42,P37,0.333978419,228929.5088,P
P42,P38,0.487860662,173721.9434,P
P42,P39,0.458088983,159080.3397,P
P42,P40,0.425600125,109898.4521,P
P42,P41,0.4619204,58260.19376,P
P43,P01,0.224489796,510759.498,P
P43,P02,0.245758073,499722.7168,P
P43,P04,0.092950973,439598.7305,P
P43,P05,0.126182657,413091.2217,P
P43,P06,0.196633826,293252.0214,P
P43,P07,0.241027445,282791.0207,P
P43,P08,0.372116663,198897.5499,P
P43,P09,0.135448432,142164.675,P
P43,P10,0.227128783,315502.7823,P
P43,P11,0.187485339,303273.2167,P
P43,P12,0.150011729,533055.2729,P
P43,P13,0.141801548,601755.3842,P
P43,P15,0.086206897,766694.9022,P
P43,P18,0.048635546,1381707.967,P
P43,P19,0.116467277,1569709.517,P
P43,P20,0.185726015,1715217.678,P
P43,P21,0.093048714,1761383.541,P
P43,P22,0.142818047,732133.5744,P
P43,P23,0.191199468,870373.8428,P
P43,P24,0.276761279,1025681.602,P
P43,P25,0.091113457,1121585.422,P
P43,P26,0.184807256,1064033.964,P
P43,P27,0.115743999,1136618.489,P
P43,P28,0.224137931,531082.3693,P
P43,P29,0.232348112,684433.7513,P
P43,P30,0.279126593,957400.2759,P
P43,P31,0.374931582,492930.3126,P
P43,P32,0.474509344,430141.923,P
P43,P33,0.472398155,392035.0645,P
P43,P34,0.425385097,325293.9204,P
P43,P35,0.495953554,296970.3657,P
P43,P36,0.447806709,278522.9581,P
P43,P37,0.293103448,272302.8727,P
P43,P38,0.436058331,212735.6279,P
P43,P39,0.482250371,197249.0592,P
P43,P40,0.449507389,156003.1901,P
P43,P41,0.476112284,110934.1403,P
P43,P42,0.438931895,57043.12712,P
P44,P01,0.22464618,538270.2934,P
P44,P02,0.233110486,539919.8345,P
P44,P04,0.096332786,489888.3472,P
P44,P05,0.128430683,467708.1922,P
P44,P06,0.194170772,340715.1125,P
P44,P07,0.227304715,349219.7007,P
P44,P08,0.393717257,264368.8345,P
P44,P09,0.130170459,209754.8301,P
P44,P10,0.220228321,378506.3636,P
P44,P11,0.17995934,374328.6419,P
P44,P12,0.151790601,604308.4343,P
P44,P13,0.143873641,668381.8617,P
P44,P15,0.08366565,838049.7161,P
P44,P18,0.049906169,1453078.634,P
P44,P19,0.121627962,1640540.677,P
P44,P20,0.185706466,1786476.452,P
P44,P21,0.08927594,1832033.677,P
P44,P22,0.135292048,661075.0451,P
P44,P23,0.18797404,800514.8687,P
P44,P24,0.258073344,955932.9565,P
P44,P25,0.084721245,1053509.984,P
P44,P26,0.184357651,1000249.842,P
P44,P27,0.108257096,1077557.942,P
P44,P28,0.208225819,472828.8699,P
P44,P29,0.237391508,626768.0619,P
P44,P30,0.27214794,890254.6887,P
P44,P31,0.347466573,450802.624,P
P44,P32,0.402728908,400880.7545,P
P44,P33,0.411330049,353572.4107,P
