source,target,weight,correlation,cor
Zotu1093,Zotu88,0.860809413670138,0.860809413670138,1
Zotu626,Zotu804,0.801474540288995,0.801474540288995,1
Zotu626,Zotu977,0.842863823138068,0.842863823138068,1
Zotu626,Zotu692,0.800862653213654,0.800862653213654,1
Zotu626,Zotu357,0.840605412999105,0.840605412999105,1
Zotu626,Zotu289,0.810607708743732,0.810607708743732,1
Zotu626,Zotu229,0.802511604414504,0.802511604414504,1
Zotu626,Zotu244,0.824118721235142,0.824118721235142,1
Zotu626,Zotu50,0.804774129640601,0.804774129640601,1
Zotu626,Zotu27,0.803925822052717,0.803925822052717,1
Zotu1223,Zotu45,0.808841666845842,0.808841666845842,1
Zotu1809,Zotu1350,0.85078660328434,0.85078660328434,1
Zotu1809,Zotu1299,0.868591988540514,0.868591988540514,1
Zotu1809,Zotu515,0.831620680737658,0.831620680737658,1
Zotu1809,Zotu454,0.811820963980715,0.811820963980715,1
Zotu1809,Zotu396,0.800846765948339,0.800846765948339,1
Zotu1809,Zotu70,0.803742524440407,0.803742524440407,1
Zotu1178,Zotu262,0.80477186271261,0.80477186271261,1
Zotu1178,Zotu136,0.826606857057629,0.826606857057629,1
Zotu48,Zotu660,0.804245985157996,-0.804245985157996,-1
Zotu48,Zotu307,0.808543194751026,0.808543194751026,1
Zotu48,Zotu228,0.833463669369162,0.833463669369162,1
Zotu48,Zotu186,0.81467067615435,0.81467067615435,1
Zotu48,Zotu180,0.819371543309303,0.819371543309303,1
Zotu1749,Zotu415,0.810855992959367,0.810855992959367,1
Zotu1749,Zotu231,0.802576272435701,0.802576272435701,1
Zotu1749,Zotu31,0.837053512504428,0.837053512504428,1
Zotu1145,Zotu795,0.828729343141303,0.828729343141303,1
Zotu911,Zotu357,0.815619120822334,0.815619120822334,1
Zotu911,Zotu229,0.820088207082532,0.820088207082532,1
Zotu911,Zotu244,0.839911659904222,0.839911659904222,1
Zotu1183,Zotu865,0.80375637127789,0.80375637127789,1
Zotu1183,Zotu447,0.801040376150111,0.801040376150111,1
Zotu1183,Zotu41,0.826455572378843,0.826455572378843,1
Zotu1183,Zotu39,0.832528992379862,0.832528992379862,1
Zotu979,Zotu438,0.857057865576483,0.857057865576483,1
Zotu979,Zotu899,0.809621958709356,0.809621958709356,1
Zotu979,Zotu445,0.858456874021116,0.858456874021116,1
Zotu979,Zotu748,0.811382462804107,0.811382462804107,1
Zotu979,Zotu807,0.83867107494377,0.83867107494377,1
Zotu979,Zotu622,0.82362493532861,0.82362493532861,1
Zotu979,Zotu793,0.898957504420399,0.898957504420399,1
Zotu979,Zotu537,0.834825732886145,0.834825732886145,1
Zotu979,Zotu525,0.812351699275441,0.812351699275441,1
Zotu979,Zotu528,0.898143596472428,0.898143596472428,1
Zotu979,Zotu715,0.833909455656789,0.833909455656789,1
Zotu979,Zotu412,0.807126833246766,0.807126833246766,1
Zotu979,Zotu509,0.850873555114716,0.850873555114716,1
Zotu979,Zotu503,0.808357896924864,0.808357896924864,1
Zotu979,Zotu986,0.933023113994563,0.933023113994563,1
Zotu979,Zotu144,0.832487205324736,0.832487205324736,1
Zotu979,Zotu432,0.876334005807696,0.876334005807696,1
Zotu979,Zotu249,0.840983872737396,0.840983872737396,1
Zotu979,Zotu462,0.850844448126103,0.850844448126103,1
Zotu979,Zotu514,0.820785204181714,0.820785204181714,1
Zotu979,Zotu98,0.846034724096063,0.846034724096063,1
Zotu979,Zotu229,0.831225479960877,0.831225479960877,1
Zotu979,Zotu200,0.805419635291811,0.805419635291811,1
Zotu979,Zotu244,0.819604039728681,0.819604039728681,1
Zotu979,Zotu248,0.869001924731786,0.869001924731786,1
Zotu979,Zotu67,0.911025062319369,0.911025062319369,1
Zotu979,Zotu60,0.868502196513714,0.868502196513714,1
Zotu979,Zotu19,0.803482768126624,0.803482768126624,1
Zotu979,Zotu1,0.819860201549151,0.819860201549151,1
Zotu979,Zotu2,0.850992008101001,0.850992008101001,1
Zotu992,Zotu434,0.824980766878311,0.824980766878311,1
Zotu992,Zotu396,0.805742033510143,0.805742033510143,1
Zotu992,Zotu128,0.830509774564419,0.830509774564419,1
Zotu3391,Zotu438,0.822727459267774,-0.822727459267774,-1
Zotu3391,Zotu1299,0.840101757924733,0.840101757924733,1
Zotu3391,Zotu539,0.839708875449028,0.839708875449028,1
Zotu3391,Zotu569,0.813695296252378,-0.813695296252378,-1
Zotu3391,Zotu432,0.822137607532248,-0.822137607532248,-1
Zotu3391,Zotu279,0.80526267322045,-0.80526267322045,-1
Zotu3391,Zotu396,0.81503237226866,0.81503237226866,1
Zotu3391,Zotu60,0.807604969049547,-0.807604969049547,-1
Zotu617,Zotu952,0.821310269942014,0.821310269942014,1
Zotu617,Zotu822,0.800055934612781,0.800055934612781,1
